<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15523_090101_130416,D,20110601,000000,235.6000000,236.7000000,234.5700000,235.2000000,676.920
15523_090101_130416,D,20110602,000000,233.6100000,235.7500000,232.0000000,235.7500000,459.820
15523_090101_130416,D,20110603,000000,235.3500000,235.3500000,232.2100000,233.4500000,705.110
15523_090101_130416,D,20110606,000000,233.0000000,235.5000000,231.9000000,234.1900000,641.830
15523_090101_130416,D,20110607,000000,234.4700000,235.5000000,233.0100000,235.3900000,542.530
15523_090101_130416,D,20110608,000000,235.0000000,235.8700000,233.3100000,235.2500000,449.660
15523_090101_130416,D,20110609,000000,235.3900000,241.9500000,234.6900000,241.7600000,1.092.020
15523_090101_130416,D,20110610,000000,241.8200000,244.6500000,239.9100000,240.6400000,736.490
15523_090101_130416,D,20110614,000000,240.6400000,244.2900000,240.6300000,242.0000000,773.350
15523_090101_130416,D,20110615,000000,242.1600000,244.9000000,237.9900000,239.0000000,1.849.300
15523_090101_130416,D,20110616,000000,237.8000000,238.4500000,235.2500000,236.6500000,1.516.290
15523_090101_130416,D,20110617,000000,236.6500000,237.0300000,233.5300000,233.9500000,948.310
15523_090101_130416,D,20110620,000000,233.9000000,235.0900000,232.3200000,233.0000000,927.560
15523_090101_130416,D,20110621,000000,233.3500000,234.2200000,231.5100000,232.0200000,662.570
15523_090101_130416,D,20110622,000000,232.9600000,233.0000000,230.2500000,231.5700000,615.590
15523_090101_130416,D,20110623,000000,230.4500000,232.8100000,228.0800000,229.1000000,956.050
15523_090101_130416,D,20110624,000000,230.1100000,231.7500000,228.7000000,230.8000000,535.240
15523_090101_130416,D,20110627,000000,230.8100000,230.8500000,228.1500000,228.9900000,427.890
15523_090101_130416,D,20110628,000000,229.9500000,230.9600000,228.0800000,228.5000000,1.031.940
15523_090101_130416,D,20110629,000000,229.5000000,229.9400000,228.0000000,228.5900000,1.009.280
15523_090101_130416,D,20110630,000000,228.6100000,230.5000000,228.6100000,230.0500000,417.420
15523_090101_130416,D,20110701,000000,230.0000000,245.1300000,228.0500000,241.2500000,4.409.180
15523_090101_130416,D,20110704,000000,241.2800000,243.0000000,239.0100000,241.8200000,698.170
15523_090101_130416,D,20110705,000000,240.6700000,244.5400000,240.0000000,243.9800000,622.140
15523_090101_130416,D,20110706,000000,243.9000000,244.8800000,240.5100000,242.4000000,370.450
15523_090101_130416,D,20110707,000000,243.0000000,246.0100000,242.5300000,243.9600000,585.890
15523_090101_130416,D,20110708,000000,244.0400000,245.1000000,240.2100000,241.7500000,586.700
15523_090101_130416,D,20110711,000000,240.9400000,240.9400000,237.0500000,237.7000000,767.660
15523_090101_130416,D,20110712,000000,237.0800000,239.0000000,236.0300000,238.9700000,892.830
15523_090101_130416,D,20110713,000000,239.2500000,239.4800000,236.5100000,238.9900000,422.730
15523_090101_130416,D,20110714,000000,238.0100000,241.2000000,237.0100000,239.0900000,649.490
15523_090101_130416,D,20110715,000000,237.7100000,239.4500000,236.5000000,238.8500000,238.610
15523_090101_130416,D,20110718,000000,239.0000000,241.0000000,237.5300000,238.8600000,396.870
15523_090101_130416,D,20110719,000000,238.0400000,240.9000000,238.0100000,239.7000000,431.000
15523_090101_130416,D,20110720,000000,240.0000000,242.0100000,238.9300000,239.3200000,309.910
15523_090101_130416,D,20110721,000000,239.9600000,240.5200000,238.4100000,239.9700000,877.790
15523_090101_130416,D,20110722,000000,241.3000000,242.4500000,240.5400000,241.0100000,498.270
15523_090101_130416,D,20110725,000000,240.5300000,244.6500000,239.1100000,243.7000000,408.900
15523_090101_130416,D,20110726,000000,244.0000000,244.5000000,242.0000000,243.9700000,589.930
15523_090101_130416,D,20110727,000000,242.5100000,244.7000000,242.1300000,242.2200000,608.570
15523_090101_130416,D,20110728,000000,240.7300000,243.4700000,240.5700000,242.9000000,415.480
15523_090101_130416,D,20110729,000000,241.5400000,242.3700000,238.0500000,240.5000000,774.210
15523_090101_130416,D,20110801,000000,242.8000000,244.5000000,241.2100000,242.0000000,508.820
15523_090101_130416,D,20110802,000000,241.2900000,243.2900000,239.0200000,241.2800000,637.840
15523_090101_130416,D,20110803,000000,238.2800000,239.7300000,231.9500000,232.6000000,1.192.890
15523_090101_130416,D,20110804,000000,233.4900000,235.0000000,230.0000000,232.3500000,1.254.080
15523_090101_130416,D,20110805,000000,227.9900000,230.9900000,221.2100000,228.2000000,1.188.870
15523_090101_130416,D,20110808,000000,223.2300000,223.9900000,217.5000000,220.4500000,1.489.300
15523_090101_130416,D,20110809,000000,217.5000000,223.8000000,202.0200000,220.5000000,3.501.790
15523_090101_130416,D,20110810,000000,225.0000000,225.7200000,208.8900000,209.0000000,1.990.630
15523_090101_130416,D,20110811,000000,210.9800000,213.8500000,197.4900000,211.2000000,1.452.450
15523_090101_130416,D,20110812,000000,213.6400000,217.5000000,207.5000000,215.0000000,934.170
15523_090101_130416,D,20110815,000000,216.9900000,219.9900000,214.9200000,218.6000000,727.400
15523_090101_130416,D,20110816,000000,217.0000000,218.5500000,209.0000000,217.3300000,1.001.700
15523_090101_130416,D,20110817,000000,218.0000000,221.9800000,214.3500000,220.0300000,432.020
15523_090101_130416,D,20110818,000000,218.0100000,218.0200000,207.6600000,208.0000000,1.722.310
15523_090101_130416,D,20110819,000000,209.7000000,213.9700000,203.6100000,208.1600000,2.985.800
15523_090101_130416,D,20110822,000000,206.2300000,213.6900000,205.5500000,212.2700000,842.210
15523_090101_130416,D,20110823,000000,214.9400000,215.4600000,210.0800000,211.5000000,529.320
15523_090101_130416,D,20110824,000000,212.2000000,216.2000000,211.9000000,214.8700000,796.390
15523_090101_130416,D,20110825,000000,215.2400000,217.4500000,212.8800000,212.9800000,695.720
15523_090101_130416,D,20110826,000000,213.5100000,214.8800000,207.3900000,212.2600000,619.570
15523_090101_130416,D,20110829,000000,215.2000000,216.9700000,211.6200000,215.4800000,773.730
15523_090101_130416,D,20110830,000000,215.9900000,217.5000000,214.6600000,215.0000000,1.517.140
15523_090101_130416,D,20110831,000000,216.8000000,219.6400000,214.8600000,218.6200000,948.800
15523_090101_130416,D,20110901,000000,218.0000000,225.1000000,217.2200000,224.6600000,1.529.140
15523_090101_130416,D,20110902,000000,223.5000000,223.9000000,220.4000000,221.4100000,784.760
15523_090101_130416,D,20110905,000000,219.1100000,220.7900000,216.2900000,216.2900000,735.450
15523_090101_130416,D,20110906,000000,215.9700000,219.7200000,210.9300000,211.5000000,1.754.290
15523_090101_130416,D,20110907,000000,214.2000000,216.0000000,212.1200000,213.3900000,1.617.660
15523_090101_130416,D,20110908,000000,214.0000000,214.2900000,209.7000000,211.0200000,1.884.520
15523_090101_130416,D,20110909,000000,210.9700000,211.7700000,206.5500000,208.5000000,874.990
15523_090101_130416,D,20110912,000000,206.8000000,206.8700000,200.7600000,203.0000000,1.414.880
15523_090101_130416,D,20110913,000000,204.4800000,206.2200000,201.0800000,202.8000000,921.900
15523_090101_130416,D,20110914,000000,202.3100000,204.9000000,201.1200000,202.5400000,845.760
15523_090101_130416,D,20110915,000000,203.9800000,209.0000000,203.6100000,205.6600000,2.009.320
15523_090101_130416,D,20110916,000000,206.5900000,206.8900000,203.5000000,205.0000000,736.740
15523_090101_130416,D,20110919,000000,204.4200000,204.9800000,202.0500000,204.5000000,720.280
15523_090101_130416,D,20110920,000000,204.3800000,207.4800000,203.8500000,206.8400000,740.300
15523_090101_130416,D,20110921,000000,206.8000000,208.7000000,205.6100000,206.2600000,603.490
15523_090101_130416,D,20110922,000000,202.0200000,203.9900000,190.1100000,191.9800000,2.394.310
15523_090101_130416,D,20110923,000000,190.0300000,190.9000000,176.5000000,183.5000000,2.908.210
15523_090101_130416,D,20110926,000000,182.3500000,196.0000000,175.0500000,188.0000000,1.683.920
15523_090101_130416,D,20110927,000000,190.1100000,193.9700000,186.5800000,190.9900000,1.390.680
15523_090101_130416,D,20110928,000000,189.4600000,191.7700000,184.4500000,186.5200000,928.110
15523_090101_130416,D,20110929,000000,185.0200000,188.7000000,183.9100000,186.7000000,1.184.840
15523_090101_130416,D,20110930,000000,185.9700000,187.3000000,177.0200000,177.1300000,1.010.770
15523_090101_130416,D,20111003,000000,173.9100000,178.0900000,171.0000000,175.0600000,2.890.630
15523_090101_130416,D,20111004,000000,173.0000000,178.1300000,168.2500000,169.5300000,2.126.560
15523_090101_130416,D,20111005,000000,173.0000000,175.9900000,169.9800000,172.5700000,1.664.810
15523_090101_130416,D,20111006,000000,175.1000000,184.9700000,175.0200000,184.6000000,2.855.390
15523_090101_130416,D,20111007,000000,185.2100000,191.6900000,184.0600000,190.3000000,2.117.930
15523_090101_130416,D,20111010,000000,190.1100000,191.5100000,184.5600000,190.1200000,1.200.350
15523_090101_130416,D,20111011,000000,189.6800000,189.6800000,185.0200000,186.0000000,1.130.180
15523_090101_130416,D,20111012,000000,186.0800000,190.4300000,185.2300000,188.6200000,1.134.900
15523_090101_130416,D,20111013,000000,188.6200000,190.0000000,183.0100000,184.6100000,1.190.860
15523_090101_130416,D,20111014,000000,185.8300000,190.1600000,184.7000000,189.6400000,1.869.090
15523_090101_130416,D,20111017,000000,190.5000000,190.7300000,183.5000000,183.9700000,1.558.970
15523_090101_130416,D,20111018,000000,183.3000000,184.5400000,179.4100000,183.6000000,1.147.400
15523_090101_130416,D,20111019,000000,184.8400000,185.8500000,180.9400000,183.5600000,1.897.070
15523_090101_130416,D,20111020,000000,181.5500000,184.4900000,178.7000000,184.4900000,1.063.730
15523_090101_130416,D,20111021,000000,184.0000000,189.6900000,184.0000000,189.4000000,1.274.340
15523_090101_130416,D,20111024,000000,191.1100000,192.8900000,189.3100000,192.8500000,1.317.540
15523_090101_130416,D,20111025,000000,192.5000000,193.0000000,189.5000000,190.8300000,1.036.170
15523_090101_130416,D,20111026,000000,191.9800000,194.2000000,189.5400000,192.4500000,1.451.700
15523_090101_130416,D,20111027,000000,195.0000000,196.7100000,193.5400000,194.8500000,1.889.300
15523_090101_130416,D,20111028,000000,195.4800000,197.3000000,193.0000000,194.0000000,1.350.020
15523_090101_130416,D,20111031,000000,193.7000000,196.6400000,191.0400000,193.9000000,1.628.410
15523_090101_130416,D,20111101,000000,192.2200000,194.8900000,187.5100000,190.9100000,1.571.710
15523_090101_130416,D,20111102,000000,190.5300000,194.0500000,190.1000000,193.5000000,1.331.640
15523_090101_130416,D,20111103,000000,192.0000000,195.3600000,183.8300000,193.0000000,1.127.290
15523_090101_130416,D,20111107,000000,193.0000000,198.1900000,193.0000000,196.9600000,893.990
15523_090101_130416,D,20111108,000000,196.8900000,198.8000000,194.8000000,196.5500000,551.740
15523_090101_130416,D,20111109,000000,197.6900000,198.3000000,187.1600000,187.4900000,1.533.140
15523_090101_130416,D,20111110,000000,185.5000000,190.4900000,185.1700000,186.0000000,1.224.760
15523_090101_130416,D,20111111,000000,187.3600000,188.9000000,185.0000000,185.8200000,639.190
15523_090101_130416,D,20111114,000000,187.6800000,192.4700000,187.6700000,191.0300000,778.910
15523_090101_130416,D,20111115,000000,190.7000000,192.6700000,188.0000000,190.7500000,929.720
15523_090101_130416,D,20111116,000000,190.7100000,193.0000000,189.6000000,192.7200000,851.630
15523_090101_130416,D,20111117,000000,192.0000000,193.9900000,187.0200000,188.2500000,1.267.880
15523_090101_130416,D,20111118,000000,187.5000000,189.1900000,185.2000000,186.8000000,734.180
15523_090101_130416,D,20111121,000000,186.5500000,187.9200000,181.1100000,181.4900000,1.275.710
15523_090101_130416,D,20111122,000000,181.6600000,187.4000000,181.2600000,187.3900000,1.223.320
15523_090101_130416,D,20111123,000000,188.5100000,198.9700000,188.5100000,197.5800000,4.395.290
15523_090101_130416,D,20111124,000000,197.6800000,199.6900000,193.8600000,194.7300000,2.067.990
15523_090101_130416,D,20111125,000000,193.8100000,198.8000000,189.7000000,198.5000000,1.550.510
15523_090101_130416,D,20111128,000000,202.0300000,209.4800000,199.5200000,208.8000000,3.348.730
15523_090101_130416,D,20111129,000000,209.3400000,209.9000000,202.2000000,205.6500000,2.019.270
15523_090101_130416,D,20111130,000000,205.1100000,211.9000000,204.7700000,211.6700000,2.731.270
15523_090101_130416,D,20111201,000000,213.0000000,215.0000000,209.5800000,213.0500000,2.457.980
15523_090101_130416,D,20111202,000000,212.7600000,216.4000000,207.8400000,207.8500000,1.570.900
15523_090101_130416,D,20111205,000000,209.2000000,211.4000000,207.1100000,209.3000000,476.590
15523_090101_130416,D,20111206,000000,208.0000000,209.1400000,201.1000000,203.8800000,1.369.990
15523_090101_130416,D,20111207,000000,205.0000000,205.3300000,199.0200000,202.8400000,1.227.800
15523_090101_130416,D,20111208,000000,202.7000000,206.4000000,202.1900000,202.1900000,1.089.150
15523_090101_130416,D,20111209,000000,200.1900000,201.1000000,191.0500000,194.0100000,1.900.020
15523_090101_130416,D,20111212,000000,194.5200000,197.9600000,188.7000000,189.5000000,1.655.430
15523_090101_130416,D,20111213,000000,190.9900000,192.5900000,186.3200000,191.3000000,1.863.440
15523_090101_130416,D,20111214,000000,190.4500000,195.0100000,189.1000000,192.8000000,1.448.130
15523_090101_130416,D,20111215,000000,186.7000000,196.4000000,185.2500000,193.2900000,2.258.300
15523_090101_130416,D,20111216,000000,194.0000000,195.9900000,187.4100000,189.9000000,1.123.270
15523_090101_130416,D,20111219,000000,187.9900000,189.9700000,185.9900000,188.3000000,956.880
15523_090101_130416,D,20111220,000000,187.4600000,189.7500000,187.0100000,188.7000000,792.550
15523_090101_130416,D,20111221,000000,191.1100000,192.0900000,185.1000000,188.0000000,1.051.950
15523_090101_130416,D,20111222,000000,187.4100000,188.6500000,182.2600000,185.0100000,1.452.190
15523_090101_130416,D,20111223,000000,185.7000000,186.6200000,181.6600000,182.6900000,2.679.040
15523_090101_130416,D,20111226,000000,183.6000000,184.5000000,182.5200000,183.9000000,365.460
15523_090101_130416,D,20111227,000000,183.9100000,184.5000000,181.2100000,182.5200000,1.084.730
15523_090101_130416,D,20111228,000000,182.8000000,183.9900000,179.1800000,179.6800000,817.700
15523_090101_130416,D,20111229,000000,178.9800000,181.3900000,176.4000000,177.4900000,1.858.550
15523_090101_130416,D,20111230,000000,178.5000000,184.5500000,178.4400000,183.1800000,1.446.050
15523_090101_130416,D,20120103,000000,184.0000000,186.5000000,184.0000000,185.9600000,942.370
15523_090101_130416,D,20120104,000000,186.0000000,187.6000000,185.3000000,187.0100000,1.105.400
15523_090101_130416,D,20120105,000000,186.3600000,189.2500000,186.1600000,189.2400000,1.259.200
15523_090101_130416,D,20120106,000000,189.0000000,198.8900000,188.3600000,198.5000000,2.787.900
15523_090101_130416,D,20120109,000000,196.4900000,200.0000000,196.0600000,199.6000000,1.204.440
15523_090101_130416,D,20120110,000000,200.3700000,204.8200000,197.6000000,203.5000000,3.820.980
15523_090101_130416,D,20120111,000000,202.9600000,202.9600000,196.9400000,198.7300000,1.079.100
15523_090101_130416,D,20120112,000000,200.9900000,205.5000000,199.3600000,204.0500000,4.689.010
15523_090101_130416,D,20120113,000000,204.0000000,207.5000000,203.0000000,207.5000000,2.614.920
15523_090101_130416,D,20120116,000000,204.3100000,208.5800000,202.3000000,207.0500000,1.874.940
15523_090101_130416,D,20120117,000000,207.9700000,212.0000000,207.4000000,212.0000000,2.025.250
15523_090101_130416,D,20120118,000000,212.0000000,212.1200000,208.1500000,208.4800000,870.240
15523_090101_130416,D,20120119,000000,210.2500000,212.8800000,207.0000000,212.0000000,1.504.720
15523_090101_130416,D,20120120,000000,211.8000000,212.4300000,208.1000000,209.9800000,1.525.360
15523_090101_130416,D,20120123,000000,209.0300000,212.6000000,208.2000000,212.5000000,885.870
15523_090101_130416,D,20120124,000000,211.0000000,212.3900000,209.0400000,210.3000000,1.141.680
15523_090101_130416,D,20120125,000000,211.1100000,215.3000000,209.8000000,214.2000000,2.503.050
15523_090101_130416,D,20120126,000000,216.0200000,222.0000000,214.4000000,219.5100000,3.114.690
15523_090101_130416,D,20120127,000000,219.0000000,220.5000000,216.2900000,216.7900000,1.788.690
15523_090101_130416,D,20120130,000000,215.9900000,216.5100000,212.8900000,215.0000000,1.110.000
15523_090101_130416,D,20120131,000000,216.0000000,219.8800000,213.0300000,213.3700000,1.665.550
15523_090101_130416,D,20120201,000000,213.5700000,215.7800000,211.5700000,214.2100000,1.270.930
15523_090101_130416,D,20120202,000000,214.2900000,215.6300000,212.0700000,213.1300000,920.500
15523_090101_130416,D,20120203,000000,213.0000000,214.6000000,211.8700000,214.5700000,851.660
15523_090101_130416,D,20120206,000000,214.9500000,215.4600000,212.6500000,212.6600000,732.180
15523_090101_130416,D,20120207,000000,213.8900000,220.7200000,213.1200000,219.3000000,3.111.740
15523_090101_130416,D,20120208,000000,220.8900000,220.9900000,216.3100000,217.0000000,1.247.710
15523_090101_130416,D,20120209,000000,217.5800000,218.8300000,214.7400000,217.1000000,1.192.740
15523_090101_130416,D,20120210,000000,217.0000000,220.0000000,213.8400000,217.8400000,2.131.520
15523_090101_130416,D,20120213,000000,218.6300000,220.0000000,216.5700000,218.1700000,1.149.170
15523_090101_130416,D,20120214,000000,218.0000000,219.3700000,217.0000000,217.5100000,723.770
15523_090101_130416,D,20120215,000000,218.8800000,222.4000000,218.8800000,222.0000000,1.231.970
15523_090101_130416,D,20120216,000000,220.7700000,220.8800000,218.4000000,218.9400000,440.020
15523_090101_130416,D,20120217,000000,220.1000000,221.5000000,215.4600000,217.4000000,1.006.060
15523_090101_130416,D,20120220,000000,219.4500000,221.5000000,217.6900000,218.6900000,1.805.680
15523_090101_130416,D,20120221,000000,218.9500000,219.5000000,215.4600000,219.0000000,854.600
15523_090101_130416,D,20120222,000000,218.5000000,219.6900000,216.2400000,216.8800000,689.220
15523_090101_130416,D,20120224,000000,217.9800000,224.9000000,217.8400000,224.9000000,2.266.570
15523_090101_130416,D,20120227,000000,223.6700000,226.0000000,222.7000000,223.8000000,884.800
15523_090101_130416,D,20120228,000000,224.5000000,225.2000000,220.3000000,223.0500000,1.048.040
15523_090101_130416,D,20120229,000000,223.8500000,225.2000000,222.0100000,223.9700000,694.770
15523_090101_130416,D,20120301,000000,223.0100000,225.8000000,222.2000000,225.0200000,1.157.960
15523_090101_130416,D,20120302,000000,225.5000000,227.4600000,224.3100000,226.3200000,897.240
15523_090101_130416,D,20120305,000000,226.3200000,229.0000000,225.7000000,228.0000000,629.120
15523_090101_130416,D,20120306,000000,226.5300000,227.2700000,222.3400000,224.4600000,2.450.550
15523_090101_130416,D,20120307,000000,222.3000000,225.9700000,221.0000000,225.8600000,500.230
15523_090101_130416,D,20120311,000000,226.3000000,228.9900000,225.6600000,227.0100000,602.290
15523_090101_130416,D,20120312,000000,226.0200000,228.0000000,225.0000000,226.9000000,2.214.720
15523_090101_130416,D,20120313,000000,227.9700000,229.9000000,225.5100000,229.5000000,2.813.310
15523_090101_130416,D,20120314,000000,230.3200000,232.0000000,229.1100000,230.5900000,1.768.600
15523_090101_130416,D,20120315,000000,230.0100000,236.8000000,228.1000000,233.5000000,3.632.410
15523_090101_130416,D,20120316,000000,231.5900000,238.9900000,231.5900000,237.9100000,2.194.330
15523_090101_130416,D,20120319,000000,237.9100000,239.8300000,234.1000000,236.3000000,3.120.030
15523_090101_130416,D,20120320,000000,237.1200000,237.9000000,230.7000000,232.0000000,1.587.550
15523_090101_130416,D,20120321,000000,232.2600000,233.4200000,229.8200000,230.2000000,946.620
15523_090101_130416,D,20120322,000000,230.3200000,234.0000000,228.3500000,229.9900000,699.150
15523_090101_130416,D,20120323,000000,230.1300000,231.1400000,227.2700000,231.1000000,593.890
15523_090101_130416,D,20120326,000000,231.9400000,233.3900000,230.2300000,233.0000000,839.090
15523_090101_130416,D,20120327,000000,234.7000000,234.9700000,229.7900000,231.4900000,640.520
15523_090101_130416,D,20120328,000000,230.2700000,232.5800000,228.9300000,230.0100000,890.410
15523_090101_130416,D,20120329,000000,230.0800000,230.5000000,225.1800000,225.4100000,1.282.640
15523_090101_130416,D,20120330,000000,227.0000000,231.4700000,226.1200000,229.0400000,973.270
15523_090101_130416,D,20120402,000000,229.9000000,234.0000000,229.8900000,234.0000000,871.680
15523_090101_130416,D,20120403,000000,234.7000000,236.4000000,233.9700000,235.6600000,1.148.100
15523_090101_130416,D,20120404,000000,234.4800000,235.2200000,226.5500000,230.3600000,1.423.460
15523_090101_130416,D,20120405,000000,231.4500000,233.1400000,227.2600000,232.6800000,1.071.880
15523_090101_130416,D,20120406,000000,232.6000000,233.7900000,228.0600000,228.9800000,849.830
15523_090101_130416,D,20120409,000000,228.2700000,232.8700000,227.0100000,232.8700000,607.210
15523_090101_130416,D,20120410,000000,232.8500000,234.4300000,230.1300000,232.2000000,1.482.090
15523_090101_130416,D,20120411,000000,229.8800000,232.9900000,229.5100000,231.0000000,759.650
15523_090101_130416,D,20120412,000000,231.2700000,232.4900000,227.5000000,230.5000000,571.340
15523_090101_130416,D,20120413,000000,230.6000000,238.3000000,230.2400000,237.2500000,2.562.050
15523_090101_130416,D,20120416,000000,236.5000000,239.9000000,235.4000000,235.5000000,1.975.160
15523_090101_130416,D,20120417,000000,235.5200000,236.8200000,228.6700000,232.8000000,1.429.280
15523_090101_130416,D,20120418,000000,234.5800000,234.8500000,230.3100000,232.7000000,775.910
15523_090101_130416,D,20120419,000000,232.8200000,237.4500000,232.8200000,235.9800000,1.158.710
15523_090101_130416,D,20120420,000000,234.1700000,237.2900000,233.5000000,233.6000000,1.148.920
15523_090101_130416,D,20120423,000000,233.6000000,233.6000000,226.8400000,227.1000000,1.064.590
15523_090101_130416,D,20120424,000000,228.4900000,228.9800000,221.7000000,226.3000000,1.435.170
15523_090101_130416,D,20120425,000000,227.1000000,229.0000000,225.5200000,227.0300000,884.290
15523_090101_130416,D,20120426,000000,227.9900000,231.0000000,227.0400000,229.2100000,1.590.740
15523_090101_130416,D,20120427,000000,229.1800000,231.9900000,227.7200000,231.8700000,831.030
15523_090101_130416,D,20120428,000000,232.1700000,234.4500000,231.8700000,233.5000000,382.350
15523_090101_130416,D,20120502,000000,234.2300000,239.1900000,234.2300000,238.0000000,2.235.160
15523_090101_130416,D,20120503,000000,238.5000000,240.7100000,236.0700000,240.3000000,3.628.530
15523_090101_130416,D,20120504,000000,239.6200000,239.6200000,231.1200000,231.5000000,3.509.540
15523_090101_130416,D,20120505,000000,231.5000000,234.0000000,230.1600000,232.4000000,458.980
15523_090101_130416,D,20120507,000000,231.7600000,234.0000000,227.2600000,233.2500000,774.580
15523_090101_130416,D,20120508,000000,233.8900000,236.7400000,231.1100000,233.3400000,1.085.950
15523_090101_130416,D,20120510,000000,224.9000000,236.7000000,223.1600000,232.8700000,2.789.940
15523_090101_130416,D,20120511,000000,222.2200000,222.2900000,215.1000000,216.8400000,3.237.130
15523_090101_130416,D,20120512,000000,216.9100000,218.6900000,215.0100000,216.8000000,637.520
15523_090101_130416,D,20120514,000000,215.7000000,217.0000000,210.6700000,212.3000000,1.139.680
15523_090101_130416,D,20120515,000000,210.0000000,213.6800000,209.1000000,212.0300000,1.682.850
15523_090101_130416,D,20120516,000000,209.8900000,214.5700000,204.0500000,213.5600000,1.426.060
15523_090101_130416,D,20120517,000000,213.5500000,214.4900000,207.0200000,207.8000000,1.838.770
15523_090101_130416,D,20120518,000000,205.8700000,210.0000000,202.0200000,206.8000000,1.424.480
15523_090101_130416,D,20120521,000000,206.7800000,210.4000000,205.2800000,208.9000000,950.940
15523_090101_130416,D,20120522,000000,210.5000000,221.4000000,207.1000000,216.5100000,1.633.700
15523_090101_130416,D,20120523,000000,214.7200000,216.2000000,210.5300000,212.5100000,1.337.730
15523_090101_130416,D,20120524,000000,214.0000000,217.9500000,208.1200000,215.7100000,1.359.750
15523_090101_130416,D,20120525,000000,214.3300000,219.0000000,213.5600000,218.8900000,1.059.600
15523_090101_130416,D,20120528,000000,219.0000000,229.4900000,219.0000000,228.2300000,2.026.110
15523_090101_130416,D,20120529,000000,228.7900000,235.7500000,228.2800000,234.7000000,4.586.210
15523_090101_130416,D,20120530,000000,232.9900000,237.0000000,222.2500000,224.2900000,4.010.730
15523_090101_130416,D,20120531,000000,223.1900000,228.6800000,222.8000000,225.9200000,1.735.810
15523_090101_130416,D,20120601,000000,225.1800000,226.9100000,215.5200000,218.7600000,1.258.830
15523_090101_130416,D,20120604,000000,217.9100000,226.0000000,216.5600000,220.4300000,1.216.940
15523_090101_130416,D,20120605,000000,223.4700000,226.6600000,218.3000000,219.2800000,1.191.260
15523_090101_130416,D,20120606,000000,220.9400000,230.2800000,220.2300000,228.1900000,2.132.530
15523_090101_130416,D,20120607,000000,229.9900000,236.0000000,226.5100000,235.5000000,2.279.700
15523_090101_130416,D,20120608,000000,233.4000000,234.9000000,231.1000000,234.0200000,1.197.290
15523_090101_130416,D,20120609,000000,234.3000000,235.6900000,234.3000000,235.4400000,130.880
15523_090101_130416,D,20120613,000000,235.2700000,237.6000000,231.7000000,232.7900000,1.314.730
15523_090101_130416,D,20120614,000000,233.2100000,233.9100000,226.5000000,226.5000000,1.008.400
15523_090101_130416,D,20120615,000000,227.8000000,232.4500000,227.1600000,229.0700000,1.733.990
15523_090101_130416,D,20120618,000000,231.0000000,236.0000000,230.0200000,233.8200000,2.022.150
15523_090101_130416,D,20120619,000000,233.6000000,236.3900000,233.0100000,233.9000000,1.033.800
15523_090101_130416,D,20120620,000000,233.8000000,234.4800000,231.5600000,232.7000000,343.140
15523_090101_130416,D,20120621,000000,231.0100000,233.8300000,228.9500000,228.9500000,531.840
15523_090101_130416,D,20120622,000000,225.7000000,226.7400000,222.5000000,223.3300000,826.340
15523_090101_130416,D,20120625,000000,223.3300000,223.4900000,218.0000000,218.3700000,645.120
15523_090101_130416,D,20120626,000000,217.9900000,225.0600000,217.5500000,221.5100000,571.980
15523_090101_130416,D,20120627,000000,223.0700000,228.5100000,222.5000000,228.5100000,952.400
15523_090101_130416,D,20120628,000000,228.5100000,230.8000000,223.8500000,228.5000000,1.019.220
15523_090101_130416,D,20120629,000000,230.3000000,235.5500000,227.1600000,234.5000000,1.889.650
15523_090101_130416,D,20120702,000000,233.3100000,236.8500000,231.9400000,234.9000000,487.250
15523_090101_130416,D,20120703,000000,234.5700000,236.5600000,233.3100000,235.8000000,1.235.310
15523_090101_130416,D,20120704,000000,235.0500000,235.6800000,230.8000000,231.3200000,702.800
15523_090101_130416,D,20120705,000000,230.9000000,232.2000000,227.1700000,227.6200000,1.137.970
15523_090101_130416,D,20120706,000000,227.6000000,229.0000000,225.0400000,226.8000000,549.220
15523_090101_130416,D,20120709,000000,226.8100000,229.0000000,226.3300000,226.7000000,340.220
15523_090101_130416,D,20120710,000000,226.5000000,229.7000000,225.0000000,228.5000000,806.370
15523_090101_130416,D,20120711,000000,228.5000000,228.5000000,224.5100000,226.4000000,456.280
15523_090101_130416,D,20120712,000000,226.5000000,226.5000000,222.5500000,222.9900000,591.580
15523_090101_130416,D,20120713,000000,224.0000000,229.0000000,223.4500000,228.9300000,620.830
15523_090101_130416,D,20120716,000000,228.9300000,229.5500000,226.0600000,228.7900000,749.940
15523_090101_130416,D,20120717,000000,229.2000000,231.4500000,227.7900000,227.9600000,1.019.590
15523_090101_130416,D,20120718,000000,228.1600000,228.6700000,224.5000000,225.9400000,723.300
15523_090101_130416,D,20120719,000000,226.5600000,228.9600000,225.4000000,227.7900000,483.590
15523_090101_130416,D,20120720,000000,227.0000000,229.5000000,225.0000000,228.7000000,588.740
15523_090101_130416,D,20120723,000000,226.0200000,226.9800000,222.6100000,224.4900000,737.780
15523_090101_130416,D,20120724,000000,224.9800000,226.2500000,221.7000000,225.5200000,491.370
15523_090101_130416,D,20120725,000000,224.2400000,224.9400000,221.0000000,223.8400000,1.004.750
